#{"t_start": 1760174605.785933, "env_id": "MountainCar-v0"}
r,l,t
-107.0,107,164.682746
-160.0,160,164.729809
-87.0,87,164.756176
-87.0,87,164.779006
-109.0,109,164.809969
-95.0,95,164.839151
-133.0,133,164.875069
-173.0,173,164.923915
-111.0,111,164.954926
-108.0,108,164.989941
-152.0,152,165.031289
-195.0,195,165.087571
-151.0,151,165.127895
-153.0,153,165.174377
-159.0,159,165.21936
-169.0,169,165.264611
-156.0,156,165.30881
-95.0,95,165.338196
-151.0,151,165.378936
-155.0,155,165.422705
-171.0,171,165.471318
-108.0,108,165.501686
-165.0,165,165.550238
-145.0,145,165.590295
-145.0,145,165.630551
-143.0,143,165.673086
-148.0,148,165.713398
-147.0,147,165.753698
-108.0,108,165.78469
-119.0,119,165.821156
-143.0,143,165.861906
-143.0,143,165.902031
-185.0,185,165.955131
-116.0,116,165.988995
-159.0,159,166.033802
-115.0,115,166.066756
-147.0,147,166.107143
-170.0,170,166.157954
-144.0,144,166.198558
-90.0,90,166.224838
-144.0,144,166.265058
-97.0,97,166.294157
-145.0,145,166.334525
-145.0,145,166.374792
-148.0,148,166.415171
-111.0,111,166.448776
-108.0,108,166.47991
-143.0,143,166.520285
-108.0,108,166.547827
-200.0,200,166.611117
-149.0,149,166.651864
-149.0,149,166.695883
-115.0,115,166.727487
-116.0,116,166.761589
-113.0,113,166.792914
-179.0,179,166.84211
-109.0,109,166.873279
-148.0,148,166.915968
-146.0,146,166.95613
-89.0,89,166.982519
-119.0,119,167.013748
-148.0,148,167.060049
-147.0,147,167.100567
-112.0,112,167.131433
-100.0,100,167.15845
-109.0,109,167.191823
-107.0,107,167.223329
-144.0,144,167.263686
-148.0,148,167.303845
-102.0,102,167.336695
-107.0,107,167.368099
-148.0,148,167.409006
-144.0,144,167.448758
-143.0,143,167.493076
-97.0,97,167.520443
-159.0,159,167.565725
-113.0,113,167.597038
-140.0,140,167.639444
-113.0,113,167.67097
-153.0,153,167.715064
-119.0,119,167.746791
-163.0,163,167.794084
-140.0,140,167.834142
-109.0,109,167.865406
-109.0,109,167.900206
-137.0,137,167.942504
-171.0,171,167.991699
-138.0,138,168.027785
-108.0,108,168.05884
-139.0,139,168.101158
-109.0,109,168.132142
-100.0,100,168.158974
-162.0,162,168.203842
-150.0,150,168.246891
-138.0,138,168.286543
-142.0,142,168.326295
-140.0,140,168.366183
-121.0,121,168.400076
-142.0,142,168.440312
-160.0,160,168.484805
-141.0,141,168.52444
-145.0,145,168.566843
-138.0,138,168.606637
-109.0,109,168.634228
-110.0,110,168.665344
-89.0,89,168.696281
-109.0,109,168.72772
-132.0,132,168.763901
-108.0,108,168.794685
-137.0,137,168.833432
-140.0,140,168.873704
-142.0,142,168.913881
